review_id,user_name,review_title,review_text,date,rating,label,source,country_code,bank_name
ef450992-9d57-474b-b866-dda38c330bb6,Edwingeorge,Bug,The app log in and then log out in the next 10 seconds. I don't know what the problem is. show the session expired,2025-08-09T00:56:16-07:00,2,app_store,Apple App Store,om,Bank Muscat
7f232368-c743-4ce4-9afd-a16ef8b79c69,طرزطتطرذًذ,تحديث تحويل,غير جيد ابداً اتمنى يرجع التحويل اللي قبل,2025-07-25T15:47:25-07:00,1,app_store,Apple App Store,om,Bank Muscat
d6029910-641f-45cd-b115-5ae7be35c67d,hassan_zafarwali,I am bank muscat new moblie registration I am forget user I’d and password please help me,I am bank muscat new moblie registration I am forget user Id and password please help me,2025-07-21T06:51:09-07:00,3,app_store,Apple App Store,om,Bank Muscat
24671e35-eb75-44d9-afb0-65c0bfa76ec1,CptSyndicate,App crashing once again,"After the new update the app keeps crashing. Everytime I go to any other page once’s logged in, it abruptly crashes the app. Please fix this",2025-07-08T07:52:03-07:00,1,app_store,Apple App Store,om,Bank Muscat
53fdccf5-3e2f-48f8-991d-196d101b2d9a,jhoon123,تحويل الرصيد عبر الهاتف النقال,اتمنى  اضافة ميزة اخفاء الرصيد المتوفر   عند القيام بعملية تحويل الرصيد عبر الهاتف النقال,2025-07-06T08:15:04-07:00,5,app_store,Apple App Store,om,Bank Muscat
e105a949-dea8-4f33-b31d-af8f7ac32e89,Alatif095,Last Update,"Since the last update the app doesn’t work as normal as before, it keeps logging out automatically with a message saying “session time out”",2025-07-05T07:13:27-07:00,1,app_store,Apple App Store,om,Bank Muscat
e4cff425-fb5d-4810-8bc3-cd5702f47718,Vaidya Vatsal,"Works less, crashes more","3 days out of 7 days in a week, this app is either down or crashes every minute. Keep logging in 10 times to do one transaction. Everything that can go wrong in an app is displayed here. Poor poor banking standards.",2025-07-01T05:54:23-07:00,1,app_store,Apple App Store,om,Bank Muscat
91b60c43-aa51-45a7-934f-d660696c1054,MSO8878,اظهار اسم الشخص كامل المراد تحويل له المبالغ,نريد اظهار اسم الشخص كامل المراد التحويل له عن طريق رقم الهاتف .. ما نريد حرفين ونجوم ******,2025-06-25T03:26:01-07:00,2,app_store,Apple App Store,om,Bank Muscat
089a6411-85da-445f-aaa3-db13971a9d6b,27shayleen,Test the app before launching,The app keeps on crushing all the time even while logging in whether with password or Face ID. It’s genuinely tiring I can’t keep up with this!!! It’s been weeks!!!!!,2025-06-10T12:46:06-07:00,1,app_store,Apple App Store,om,Bank Muscat
9181e1ef-75a5-416e-85a1-c6f1d685271a,Mohamed . Albulushi,انا واجد مستاء من التطبيق و مشاكله,بدلت تلفوني ل تلفون ثاني نفس الايكلاود و نفس كل شي لما جيت اسوي تسجيل دخول يطلع لي النظام تحت الصيانة و للعلم هالكلام مر عليه شهرين  ليش هذا كله يعني ياريت حد يفهمني,2025-06-03T21:51:16-07:00,1,app_store,Apple App Store,om,Bank Muscat
926ac4d9-bae0-439b-90f7-d82d18cd5b16,👊🏽fact,The app is very week,Sometimes not working,2025-05-30T03:53:22-07:00,1,app_store,Apple App Store,om,Bank Muscat
475776bc-7502-4736-be74-51b66eaa41d3,king f kngs,Updating app,"Very bad in receiving data for updates, more over updates are very frequent, and no notice for any improvements !!

Bank Muscat you need to hire better employees!!",2025-05-25T00:39:33-07:00,1,app_store,Apple App Store,om,Bank Muscat
2eb5872d-9872-446e-bb54-d50be265d0c7,asasaa1,Problem,Can’t download,2025-05-24T18:38:18-07:00,1,app_store,Apple App Store,om,Bank Muscat
3ae98445-fe47-4700-b8eb-54f328e7209a,Dimpozzz,Bank muscat,Good,2025-05-24T13:41:58-07:00,5,app_store,Apple App Store,om,Bank Muscat
98314819-8827-49f8-84ed-3ba807237488,Hana al jabri,الوادي الكبير,مسجد الكويتي,2025-05-24T13:41:37-07:00,5,app_store,Apple App Store,om,Bank Muscat
a07e5f5c-4d9a-4d8c-ba94-bfe839976e66,Maryamtuhai,Very slow,Bad service and slow,2025-05-23T05:36:13-07:00,1,app_store,Apple App Store,om,Bank Muscat
88b5dfbb-e6e8-4d0e-ba71-1b5835bb2327,Masterofphilosophers,E-mandate,"There is no option to create a new E-mandate in M-banking , pls do the needful to provide it.",2025-05-22T18:54:28-07:00,4,app_store,Apple App Store,om,Bank Muscat
1b755304-e58d-4ed3-ad32-d0ef39bf5f08,ibrahimzeidi,عطل لوحة المفاتيح (كتابة النقطة),البرنامج جيد جدًا ولكن اعاني من مشكلة كتابة الفاصلة لاتظهر معي وحاولت التواصل اكثر من مرة مع مركز الاتصالات وايضًا الموظفين في الفروع ولكن لا جدوى,2025-05-20T03:20:37-07:00,1,app_store,Apple App Store,om,Bank Muscat
