review_id,user_name,review_title,review_text,date,rating,label,source,country_code,bank_name
b7e8ee07-c3dd-4af1-89bd-d445f88b8183,تنبيه عاجل,بنك صحار,البرنامج بطئ جدا للاسف يا بنك صحار,2025-06-14T01:15:24-07:00,1,app_store,Apple App Store,om,Sohar International
ffa70a41-68c4-4579-9424-673bd18297f7,Chittigopi,Update not happening,I’m unable to update the application,2025-06-04T23:33:07-07:00,1,app_store,Apple App Store,om,Sohar International
4f7cb479-a45a-4b5d-99d6-442e2a731f73,Dru.3,App not updating..unable to access,I’ve been trying to update the app since yesterday.. it’s not updating. Kindly solve the issue since I need urgent access to the app.,2025-06-04T12:36:40-07:00,3,app_store,Apple App Store,om,Sohar International
233244b7-6dda-4eb9-a961-db2fc32119a8,"4,800y",خطأ في تسجيل الدخول,يوجد خطأ في تسجيل الدخول وكلمة المرور الرجاء مراجعة آخر تحديث للبرنامج ،،،,2025-05-02T12:31:24-07:00,2,app_store,Apple App Store,om,Sohar International
47937d4d-a728-4ecc-b85d-99a58585065e,Rufuku,Transfer not possible,With the new update Iam not able to transfer and OTP comes late-Please check the system,2025-04-30T02:41:31-07:00,3,app_store,Apple App Store,om,Sohar International
dbbdba87-e623-4448-bb25-1d26a5597ba3,Soooooooiöti,When adding beneficiaries no save button,Please fix,2025-04-07T10:40:38-07:00,1,app_store,Apple App Store,om,Sohar International
a8c25b30-36d9-4fe1-b6e9-94b666ea6869,Anqoodi,The worst Bank in Oman,To solve any issue they need ages & there is no update at all regarding your issue unless you call or visit any branch which will be full day activity I don’t recommend anyone to open an account on this Bank from real bad experience,2025-03-06T03:09:21-07:00,1,app_store,Apple App Store,om,Sohar International
33c207e1-5d29-404a-bee0-808cbf4800f3,Mr.Fartoro,"Smooth, Fast & Convenient Banking","Opening an account with Bank Sohar has never been easier! Their mobile application allows you to open an account effortlessly, without the need to visit a branch. The process is quick, user-friendly, and requires minimal documentation.

One of the best features is the doorstep delivery of debit/credit cards, saving time and adding convenience. Additionally, online shopping is smooth and fast, with secure transactions and seamless payment processing, ensuring a hassle-free experience.

With its innovative digital services, excellent customer support, and commitment to convenience, Bank Sohar is a top choice for modern banking. Highly recommended!",2025-02-01T04:26:11-07:00,5,app_store,Apple App Store,om,Sohar International
be1fe9c2-bdd1-421e-becf-96a7262b379b,فاروق ابو عمر,بنك صحار الدولي,"بنك صحار الدولي 
ممتاز جداً",2025-01-05T13:47:48-07:00,5,app_store,Apple App Store,om,Sohar International
ca870023-dae1-404b-9452-68e308253359,syedahmer66,Update KYC failure,"I am unable to update my kyc details. The app takes pics of card, verify my face, even pull data from ROP and at the final proceed button it failed and asking me to visit newrest branch. Very disappointed",2024-12-25T00:29:49-07:00,1,app_store,Apple App Store,om,Sohar International
