store,title,review,rating,date,bank_name,sentiment,keywords,global_keywords,cluster
Apple,بنك صحار,البرنامج بطئ جدا للاسف يا بنك صحار,,2025-06-14T01:15:24-07:00,Sohar International,neutral,البرنامج بطئ جدا للاسف يا بنك صحار,"intl ù … ø § øªø ­ ø³ùˆ ø § ù † øªùˆøÿøÿ ø § ùˆù „ ù … ø ± ù ‡ ø § ø ´ ùˆù � øªø · ø ¨ ùšù ‚ ø ¨ ù † ùƒ ø ¨ ø ¯ ùˆù † ù „ øºø © ø¹ø ± ø ¨ ùšø © ùˆù „ ø § ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ù „ ù „ ùˆø § ù � ø ¯ ùšù † ù � ù ‚ ø · øÿ øªù † ù ‚ øµù ‡ ø § ù „ ù „ øºù ‡ ø § ù „ ø¹ø ± ø ¨ ùšù ‡ ø ¨ ø ± ù † ø § ù … ø ¬ ø³ùšø ¦ ùˆù „ ø § ùšø³øªø § ù ‡ ù „ ùˆù „ ø § ù † ø ¬ ù … ø © øªø ­ ø ¯ ùšø « ù � ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø ´ ù „ ùˆø £ ø¹ø · ø § ù „ ùƒø « ùšø ± ù ‡ ù „ ø § øªø¹ø ¯ ùˆù „ ø § øªø ­ øµù ‰ please fix, bad service ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ù „ ø § ùšø ¯ ø¹ù … ø § ù „ ù „ øºø © ø § ù „ ø¹ø ± ø ¨ ùšø © ù „ ø § ùšù … ùƒù † ù † ùš øªøºùšùšø ± ø § ù „ ù „ øºø © ø § ø ® ø ± øªø ­ ø ¯ ùšø « ù … ø § ù � ùšù ‡ ø ¥ ù „ ø § ø § ù „ ù „ øºù ‡ ø § ù „ ø § ù † ø ¬ ù „ ùšø²ùšù ‡ ø ¨ ø³ øµø¹ø ¨ ø ¬ ø ¯ ø § ù � ùš øªø ­ ùˆùšù „ ù ‡ ø § ù „ ù ‰ ø § ù „ ù „ øºù ‡ ø § ù „ ø¹ø ± ø ¨ ùšù ‡ ù � ùš ø ¬ ù … ùšø¹ ø § ù † ùˆø § ø¹ ù ‡ ø § øªù � ø § ùšù � ùˆù † ù „ ø § ùšø¹ù … ù „ ø § ø ± ø ¬ ùˆù ‡ øªø ­ ø ¯ ùšø « ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬, ù „ ù „ ø £ ø³ù � ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ùˆø § ø³øªù … ø § ø¹ùƒù … ù „ ù „ ø¹ù … ù „ ø § ø ¡ ø³ùšø ¡ ø ¬ ø ¯ ø § ù ‹ øœ ù ¡ ù ¢ ø ¨ ù „ ø § øº ø ¨ ø § ù „ ø § øªøµø § ù „ ùˆù ¤ ø ¥ ùšù … ùšù „ ø § øª ùˆø § ù „ ø ¢ ù † ø ´ ù ‡ ø ± ùƒø § ù … ù „ ùˆù † ù � ø³ ø § ù „ ù … ø ´ ùƒù „ ø © ùˆù † ù � ø³ ø § ù „ ø ± ø ¯( øªù … øªø³ø ¬ ùšù „ ø § ù „ ø ¨ ù „ ø § øº, ù „ ù „ ø¹ù „ ù … ù „ ø § ùšùˆø ¬ ø ¯ ù … ø¹ùš ø ¬ ù ‡ ø § ø² ø ¢ ø ® ø ± ø £ ø ± ø ¬ ùˆ ø £ ù † øªø³øªù … ø¹ùˆø § ø ¥ ù „ ù ‰ ø § ù „ ø¹ù … ù „ ø § ø ¡ ù „ ø £ ù † ø § ù „ ù † ù ‚ ø ¯ ùšø ­ ø³ù † ø § ù „ ø ¬ ùˆø ¯ ø © ùˆø ¨ ø § ù „ øªø § ù „ ùš ø³ùšøªø ­ ø³ù † ø § ù „ ø ± ø ¨ ø ­ ù „ ø ¯ ùšùƒù … ùˆù ‡ ùˆ ù ‡ ø ¯ ù � ùƒù ….., .. ø³ø ¦ ø ¬ ø ¯ ø § ùˆù „ ø § ùšø ´ øªøºù „ ù � ùš ø § ùšù � ùˆù † 12 ùˆù † øªùˆø § øµù „ ù … ø¹ ø § ù „ ø ¨ ù † ùƒ ø ¨ ø ¯ ùˆù † ù � ø § ø ¦ ø ¯ ø © øªø · ø ¨ ùšù ‚ ø³ø ¦ ù … ø¹ù ‚ ø ¯ ø § ù „ øªø · ø ¨ ùšù ‚ ù „ ø § ùšø¹ù … ù „, øªù … ø ­ ù „ ø § ù „ ù … ø ´ ùƒù „ ø ©) ù „ ù … ùšøªø ­ ø ± ùƒ ù � ùšùƒù … ø³ø § ùƒù † øœ ø¹ù † ø ¯ ù … ø ­ ø § ùˆù „ ø © ø § ù „ ø ¯ ø ® ùˆù „ ø § ù „ ù ‰ ø § ù „ øªø · ø ¨ ùšù ‚ ùšø · ù „ ø¹ù „ ùš ø ¥ ø ´ ø¹ø § ø ±, ø³ùšø ¡ ø ¬ ø ¯ ø § øœ ø ­ ø § ùˆù „ øª ùƒù … ù … ø ± ø © ø § ø³ø ¬ ù „ ù � ùšù ‡ ùˆù … ø § øµø § ø ± ùˆøªùˆø § øµù „ øª ù … ø¹ ø § ù „ ø ¨ ù † ùƒ ùˆù … ø § øªøºùšø ± ø ´ ùš ù ¡- ùƒø ´ ù � ø ­ ø³ø § ø ¨ ù … ù � øµù „ ù ¢- â €¦., ø § ø ¶ øºø · ù † ø¹ù … ùšù ‚ ùˆù … ø § ù „ øªø · ø ¨ ùšù ‚ ùšø ± ø³ù „ ø ± ù … ø² ø § ù „ otp ø¹ù „ ù ‰ ø ± ù ‚ ù … ùš ø § ù „ ù ‚ ø ¯ ùšù … ùˆù ‡ ø ° ø § ø § ù „ ø ± ù ‚ ù … ù … ù „ øºùš ù … ù † ø³ù † øªùšù †!, ø ¨ ù † ùƒ øªø · ø ¨ ùšù ‚ ù ‡ øªø¹ø ¨ ø § ù † øœ ùˆø ¯ ø § ø ¦ ù … ø § ù … ø § ùšø ´ øªøºù „ ùˆ ùšø¹ù … ù „ ùƒø ± ø § ø ´ øœ ù … ø § ø § ù † øµø ­ ù � ùšù ‡ ø § ø ¨ ø ¯, major disappointment ø § ù „ ø ± ø ¬ ø § ø ¡ ø ¥ ø ¶ ø § ù � ø © ø § ù „ ù „ øºø © ø § ù „ ø¹ø ± ø ¨ ùšø © ù � ùš ø § ù „ øªø ­ ø ¯ ùšø « ø § ù „ ù ‚ ø § ø ¯ ù …",1
Apple,Update not happening,I’m unable to update the application,,2025-06-04T23:33:07-07:00,Sohar International,negative,"’, update, unable","intl ù … ø § øªø ­ ø³ùˆ ø § ù † øªùˆøÿøÿ ø § ùˆù „ ù … ø ± ù ‡ ø § ø ´ ùˆù � øªø · ø ¨ ùšù ‚ ø ¨ ù † ùƒ ø ¨ ø ¯ ùˆù † ù „ øºø © ø¹ø ± ø ¨ ùšø © ùˆù „ ø § ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ù „ ù „ ùˆø § ù � ø ¯ ùšù † ù � ù ‚ ø · øÿ øªù † ù ‚ øµù ‡ ø § ù „ ù „ øºù ‡ ø § ù „ ø¹ø ± ø ¨ ùšù ‡ ø ¨ ø ± ù † ø § ù … ø ¬ ø³ùšø ¦ ùˆù „ ø § ùšø³øªø § ù ‡ ù „ ùˆù „ ø § ù † ø ¬ ù … ø © øªø ­ ø ¯ ùšø « ù � ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø ´ ù „ ùˆø £ ø¹ø · ø § ù „ ùƒø « ùšø ± ù ‡ ù „ ø § øªø¹ø ¯ ùˆù „ ø § øªø ­ øµù ‰ please fix, bad service ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ù „ ø § ùšø ¯ ø¹ù … ø § ù „ ù „ øºø © ø § ù „ ø¹ø ± ø ¨ ùšø © ù „ ø § ùšù … ùƒù † ù † ùš øªøºùšùšø ± ø § ù „ ù „ øºø © ø § ø ® ø ± øªø ­ ø ¯ ùšø « ù … ø § ù � ùšù ‡ ø ¥ ù „ ø § ø § ù „ ù „ øºù ‡ ø § ù „ ø § ù † ø ¬ ù „ ùšø²ùšù ‡ ø ¨ ø³ øµø¹ø ¨ ø ¬ ø ¯ ø § ù � ùš øªø ­ ùˆùšù „ ù ‡ ø § ù „ ù ‰ ø § ù „ ù „ øºù ‡ ø § ù „ ø¹ø ± ø ¨ ùšù ‡ ù � ùš ø ¬ ù … ùšø¹ ø § ù † ùˆø § ø¹ ù ‡ ø § øªù � ø § ùšù � ùˆù † ù „ ø § ùšø¹ù … ù „ ø § ø ± ø ¬ ùˆù ‡ øªø ­ ø ¯ ùšø « ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬, ù „ ù „ ø £ ø³ù � ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ùˆø § ø³øªù … ø § ø¹ùƒù … ù „ ù „ ø¹ù … ù „ ø § ø ¡ ø³ùšø ¡ ø ¬ ø ¯ ø § ù ‹ øœ ù ¡ ù ¢ ø ¨ ù „ ø § øº ø ¨ ø § ù „ ø § øªøµø § ù „ ùˆù ¤ ø ¥ ùšù … ùšù „ ø § øª ùˆø § ù „ ø ¢ ù † ø ´ ù ‡ ø ± ùƒø § ù … ù „ ùˆù † ù � ø³ ø § ù „ ù … ø ´ ùƒù „ ø © ùˆù † ù � ø³ ø § ù „ ø ± ø ¯( øªù … øªø³ø ¬ ùšù „ ø § ù „ ø ¨ ù „ ø § øº, ù „ ù „ ø¹ù „ ù … ù „ ø § ùšùˆø ¬ ø ¯ ù … ø¹ùš ø ¬ ù ‡ ø § ø² ø ¢ ø ® ø ± ø £ ø ± ø ¬ ùˆ ø £ ù † øªø³øªù … ø¹ùˆø § ø ¥ ù „ ù ‰ ø § ù „ ø¹ù … ù „ ø § ø ¡ ù „ ø £ ù † ø § ù „ ù † ù ‚ ø ¯ ùšø ­ ø³ù † ø § ù „ ø ¬ ùˆø ¯ ø © ùˆø ¨ ø § ù „ øªø § ù „ ùš ø³ùšøªø ­ ø³ù † ø § ù „ ø ± ø ¨ ø ­ ù „ ø ¯ ùšùƒù … ùˆù ‡ ùˆ ù ‡ ø ¯ ù � ùƒù ….., .. ø³ø ¦ ø ¬ ø ¯ ø § ùˆù „ ø § ùšø ´ øªøºù „ ù � ùš ø § ùšù � ùˆù † 12 ùˆù † øªùˆø § øµù „ ù … ø¹ ø § ù „ ø ¨ ù † ùƒ ø ¨ ø ¯ ùˆù † ù � ø § ø ¦ ø ¯ ø © øªø · ø ¨ ùšù ‚ ø³ø ¦ ù … ø¹ù ‚ ø ¯ ø § ù „ øªø · ø ¨ ùšù ‚ ù „ ø § ùšø¹ù … ù „, øªù … ø ­ ù „ ø § ù „ ù … ø ´ ùƒù „ ø ©) ù „ ù … ùšøªø ­ ø ± ùƒ ù � ùšùƒù … ø³ø § ùƒù † øœ ø¹ù † ø ¯ ù … ø ­ ø § ùˆù „ ø © ø § ù „ ø ¯ ø ® ùˆù „ ø § ù „ ù ‰ ø § ù „ øªø · ø ¨ ùšù ‚ ùšø · ù „ ø¹ù „ ùš ø ¥ ø ´ ø¹ø § ø ±, ø³ùšø ¡ ø ¬ ø ¯ ø § øœ ø ­ ø § ùˆù „ øª ùƒù … ù … ø ± ø © ø § ø³ø ¬ ù „ ù � ùšù ‡ ùˆù … ø § øµø § ø ± ùˆøªùˆø § øµù „ øª ù … ø¹ ø § ù „ ø ¨ ù † ùƒ ùˆù … ø § øªøºùšø ± ø ´ ùš ù ¡- ùƒø ´ ù � ø ­ ø³ø § ø ¨ ù … ù � øµù „ ù ¢- â €¦., ø § ø ¶ øºø · ù † ø¹ù … ùšù ‚ ùˆù … ø § ù „ øªø · ø ¨ ùšù ‚ ùšø ± ø³ù „ ø ± ù … ø² ø § ù „ otp ø¹ù „ ù ‰ ø ± ù ‚ ù … ùš ø § ù „ ù ‚ ø ¯ ùšù … ùˆù ‡ ø ° ø § ø § ù „ ø ± ù ‚ ù … ù … ù „ øºùš ù … ù † ø³ù † øªùšù †!, ø ¨ ù † ùƒ øªø · ø ¨ ùšù ‚ ù ‡ øªø¹ø ¨ ø § ù † øœ ùˆø ¯ ø § ø ¦ ù … ø § ù … ø § ùšø ´ øªøºù „ ùˆ ùšø¹ù … ù „ ùƒø ± ø § ø ´ øœ ù … ø § ø § ù † øµø ­ ù � ùšù ‡ ø § ø ¨ ø ¯, major disappointment ø § ù „ ø ± ø ¬ ø § ø ¡ ø ¥ ø ¶ ø § ù � ø © ø § ù „ ù „ øºø © ø § ù „ ø¹ø ± ø ¨ ùšø © ù � ùš ø § ù „ øªø ­ ø ¯ ùšø « ø § ù „ ù ‚ ø § ø ¯ ù …",2
Apple,App not updating..unable to access,I’ve been trying to update the app since yesterday.. it’s not updating. Kindly solve the issue since I need urgent access to the app.,,2025-06-04T12:36:40-07:00,Sohar International,positive,"app since yesterday .., need urgent access, issue since","intl ù … ø § øªø ­ ø³ùˆ ø § ù † øªùˆøÿøÿ ø § ùˆù „ ù … ø ± ù ‡ ø § ø ´ ùˆù � øªø · ø ¨ ùšù ‚ ø ¨ ù † ùƒ ø ¨ ø ¯ ùˆù † ù „ øºø © ø¹ø ± ø ¨ ùšø © ùˆù „ ø § ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ù „ ù „ ùˆø § ù � ø ¯ ùšù † ù � ù ‚ ø · øÿ øªù † ù ‚ øµù ‡ ø § ù „ ù „ øºù ‡ ø § ù „ ø¹ø ± ø ¨ ùšù ‡ ø ¨ ø ± ù † ø § ù … ø ¬ ø³ùšø ¦ ùˆù „ ø § ùšø³øªø § ù ‡ ù „ ùˆù „ ø § ù † ø ¬ ù … ø © øªø ­ ø ¯ ùšø « ù � ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø ´ ù „ ùˆø £ ø¹ø · ø § ù „ ùƒø « ùšø ± ù ‡ ù „ ø § øªø¹ø ¯ ùˆù „ ø § øªø ­ øµù ‰ please fix, bad service ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ù „ ø § ùšø ¯ ø¹ù … ø § ù „ ù „ øºø © ø § ù „ ø¹ø ± ø ¨ ùšø © ù „ ø § ùšù … ùƒù † ù † ùš øªøºùšùšø ± ø § ù „ ù „ øºø © ø § ø ® ø ± øªø ­ ø ¯ ùšø « ù … ø § ù � ùšù ‡ ø ¥ ù „ ø § ø § ù „ ù „ øºù ‡ ø § ù „ ø § ù † ø ¬ ù „ ùšø²ùšù ‡ ø ¨ ø³ øµø¹ø ¨ ø ¬ ø ¯ ø § ù � ùš øªø ­ ùˆùšù „ ù ‡ ø § ù „ ù ‰ ø § ù „ ù „ øºù ‡ ø § ù „ ø¹ø ± ø ¨ ùšù ‡ ù � ùš ø ¬ ù … ùšø¹ ø § ù † ùˆø § ø¹ ù ‡ ø § øªù � ø § ùšù � ùˆù † ù „ ø § ùšø¹ù … ù „ ø § ø ± ø ¬ ùˆù ‡ øªø ­ ø ¯ ùšø « ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬, ù „ ù „ ø £ ø³ù � ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ùˆø § ø³øªù … ø § ø¹ùƒù … ù „ ù „ ø¹ù … ù „ ø § ø ¡ ø³ùšø ¡ ø ¬ ø ¯ ø § ù ‹ øœ ù ¡ ù ¢ ø ¨ ù „ ø § øº ø ¨ ø § ù „ ø § øªøµø § ù „ ùˆù ¤ ø ¥ ùšù … ùšù „ ø § øª ùˆø § ù „ ø ¢ ù † ø ´ ù ‡ ø ± ùƒø § ù … ù „ ùˆù † ù � ø³ ø § ù „ ù … ø ´ ùƒù „ ø © ùˆù † ù � ø³ ø § ù „ ø ± ø ¯( øªù … øªø³ø ¬ ùšù „ ø § ù „ ø ¨ ù „ ø § øº, ù „ ù „ ø¹ù „ ù … ù „ ø § ùšùˆø ¬ ø ¯ ù … ø¹ùš ø ¬ ù ‡ ø § ø² ø ¢ ø ® ø ± ø £ ø ± ø ¬ ùˆ ø £ ù † øªø³øªù … ø¹ùˆø § ø ¥ ù „ ù ‰ ø § ù „ ø¹ù … ù „ ø § ø ¡ ù „ ø £ ù † ø § ù „ ù † ù ‚ ø ¯ ùšø ­ ø³ù † ø § ù „ ø ¬ ùˆø ¯ ø © ùˆø ¨ ø § ù „ øªø § ù „ ùš ø³ùšøªø ­ ø³ù † ø § ù „ ø ± ø ¨ ø ­ ù „ ø ¯ ùšùƒù … ùˆù ‡ ùˆ ù ‡ ø ¯ ù � ùƒù ….., .. ø³ø ¦ ø ¬ ø ¯ ø § ùˆù „ ø § ùšø ´ øªøºù „ ù � ùš ø § ùšù � ùˆù † 12 ùˆù † øªùˆø § øµù „ ù … ø¹ ø § ù „ ø ¨ ù † ùƒ ø ¨ ø ¯ ùˆù † ù � ø § ø ¦ ø ¯ ø © øªø · ø ¨ ùšù ‚ ø³ø ¦ ù … ø¹ù ‚ ø ¯ ø § ù „ øªø · ø ¨ ùšù ‚ ù „ ø § ùšø¹ù … ù „, øªù … ø ­ ù „ ø § ù „ ù … ø ´ ùƒù „ ø ©) ù „ ù … ùšøªø ­ ø ± ùƒ ù � ùšùƒù … ø³ø § ùƒù † øœ ø¹ù † ø ¯ ù … ø ­ ø § ùˆù „ ø © ø § ù „ ø ¯ ø ® ùˆù „ ø § ù „ ù ‰ ø § ù „ øªø · ø ¨ ùšù ‚ ùšø · ù „ ø¹ù „ ùš ø ¥ ø ´ ø¹ø § ø ±, ø³ùšø ¡ ø ¬ ø ¯ ø § øœ ø ­ ø § ùˆù „ øª ùƒù … ù … ø ± ø © ø § ø³ø ¬ ù „ ù � ùšù ‡ ùˆù … ø § øµø § ø ± ùˆøªùˆø § øµù „ øª ù … ø¹ ø § ù „ ø ¨ ù † ùƒ ùˆù … ø § øªøºùšø ± ø ´ ùš ù ¡- ùƒø ´ ù � ø ­ ø³ø § ø ¨ ù … ù � øµù „ ù ¢- â €¦., ø § ø ¶ øºø · ù † ø¹ù … ùšù ‚ ùˆù … ø § ù „ øªø · ø ¨ ùšù ‚ ùšø ± ø³ù „ ø ± ù … ø² ø § ù „ otp ø¹ù „ ù ‰ ø ± ù ‚ ù … ùš ø § ù „ ù ‚ ø ¯ ùšù … ùˆù ‡ ø ° ø § ø § ù „ ø ± ù ‚ ù … ù … ù „ øºùš ù … ù † ø³ù † øªùšù †!, ø ¨ ù † ùƒ øªø · ø ¨ ùšù ‚ ù ‡ øªø¹ø ¨ ø § ù † øœ ùˆø ¯ ø § ø ¦ ù … ø § ù … ø § ùšø ´ øªøºù „ ùˆ ùšø¹ù … ù „ ùƒø ± ø § ø ´ øœ ù … ø § ø § ù † øµø ­ ù � ùšù ‡ ø § ø ¨ ø ¯, major disappointment ø § ù „ ø ± ø ¬ ø § ø ¡ ø ¥ ø ¶ ø § ù � ø © ø § ù „ ù „ øºø © ø § ù „ ø¹ø ± ø ¨ ùšø © ù � ùš ø § ù „ øªø ­ ø ¯ ùšø « ø § ù „ ù ‚ ø § ø ¯ ù …",2
Apple,خطأ في تسجيل الدخول,يوجد خطأ في تسجيل الدخول وكلمة المرور الرجاء مراجعة آخر تحديث للبرنامج ،،،,,2025-05-02T12:31:24-07:00,Sohar International,neutral,يوجد خطأ في تسجيل الدخول وكلمة المرور الرجاء مراجعة آخر تحديث للبرنامج ،،،,"intl ù … ø § øªø ­ ø³ùˆ ø § ù † øªùˆøÿøÿ ø § ùˆù „ ù … ø ± ù ‡ ø § ø ´ ùˆù � øªø · ø ¨ ùšù ‚ ø ¨ ù † ùƒ ø ¨ ø ¯ ùˆù † ù „ øºø © ø¹ø ± ø ¨ ùšø © ùˆù „ ø § ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ù „ ù „ ùˆø § ù � ø ¯ ùšù † ù � ù ‚ ø · øÿ øªù † ù ‚ øµù ‡ ø § ù „ ù „ øºù ‡ ø § ù „ ø¹ø ± ø ¨ ùšù ‡ ø ¨ ø ± ù † ø § ù … ø ¬ ø³ùšø ¦ ùˆù „ ø § ùšø³øªø § ù ‡ ù „ ùˆù „ ø § ù † ø ¬ ù … ø © øªø ­ ø ¯ ùšø « ù � ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø § ø ´ ù „ ùˆø £ ø¹ø · ø § ù „ ùƒø « ùšø ± ù ‡ ù „ ø § øªø¹ø ¯ ùˆù „ ø § øªø ­ øµù ‰ please fix, bad service ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ù „ ø § ùšø ¯ ø¹ù … ø § ù „ ù „ øºø © ø § ù „ ø¹ø ± ø ¨ ùšø © ù „ ø § ùšù … ùƒù † ù † ùš øªøºùšùšø ± ø § ù „ ù „ øºø © ø § ø ® ø ± øªø ­ ø ¯ ùšø « ù … ø § ù � ùšù ‡ ø ¥ ù „ ø § ø § ù „ ù „ øºù ‡ ø § ù „ ø § ù † ø ¬ ù „ ùšø²ùšù ‡ ø ¨ ø³ øµø¹ø ¨ ø ¬ ø ¯ ø § ù � ùš øªø ­ ùˆùšù „ ù ‡ ø § ù „ ù ‰ ø § ù „ ù „ øºù ‡ ø § ù „ ø¹ø ± ø ¨ ùšù ‡ ù � ùš ø ¬ ù … ùšø¹ ø § ù † ùˆø § ø¹ ù ‡ ø § øªù � ø § ùšù � ùˆù † ù „ ø § ùšø¹ù … ù „ ø § ø ± ø ¬ ùˆù ‡ øªø ­ ø ¯ ùšø « ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬, ù „ ù „ ø £ ø³ù � ø § ù „ ø ¨ ø ± ù † ø § ù … ø ¬ ùˆø § ø³øªù … ø § ø¹ùƒù … ù „ ù „ ø¹ù … ù „ ø § ø ¡ ø³ùšø ¡ ø ¬ ø ¯ ø § ù ‹ øœ ù ¡ ù ¢ ø ¨ ù „ ø § øº ø ¨ ø § ù „ ø § øªøµø § ù „ ùˆù ¤ ø ¥ ùšù … ùšù „ ø § øª ùˆø § ù „ ø ¢ ù † ø ´ ù ‡ ø ± ùƒø § ù … ù „ ùˆù † ù � ø³ ø § ù „ ù … ø ´ ùƒù „ ø © ùˆù † ù � ø³ ø § ù „ ø ± ø ¯( øªù … øªø³ø ¬ ùšù „ ø § ù „ ø ¨ ù „ ø § øº, ù „ ù „ ø¹ù „ ù … ù „ ø § ùšùˆø ¬ ø ¯ ù … ø¹ùš ø ¬ ù ‡ ø § ø² ø ¢ ø ® ø ± ø £ ø ± ø ¬ ùˆ ø £ ù † øªø³øªù … ø¹ùˆø § ø ¥ ù „ ù ‰ ø § ù „ ø¹ù … ù „ ø § ø ¡ ù „ ø £ ù † ø § ù „ ù † ù ‚ ø ¯ ùšø ­ ø³ù † ø § ù „ ø ¬ ùˆø ¯ ø © ùˆø ¨ ø § ù „ øªø § ù „ ùš ø³ùšøªø ­ ø³ù † ø § ù „ ø ± ø ¨ ø ­ ù „ ø ¯ ùšùƒù … ùˆù ‡ ùˆ ù ‡ ø ¯ ù � ùƒù ….., .. ø³ø ¦ ø ¬ ø ¯ ø § ùˆù „ ø § ùšø ´ øªøºù „ ù � ùš ø § ùšù � ùˆù † 12 ùˆù † øªùˆø § øµù „ ù … ø¹ ø § ù „ ø ¨ ù † ùƒ ø ¨ ø ¯ ùˆù † ù � ø § ø ¦ ø ¯ ø © øªø · ø ¨ ùšù ‚ ø³ø ¦ ù … ø¹ù ‚ ø ¯ ø § ù „ øªø · ø ¨ ùšù ‚ ù „ ø § ùšø¹ù … ù „, øªù … ø ­ ù „ ø § ù „ ù … ø ´ ùƒù „ ø ©) ù „ ù … ùšøªø ­ ø ± ùƒ ù � ùšùƒù … ø³ø § ùƒù † øœ ø¹ù † ø ¯ ù … ø ­ ø § ùˆù „ ø © ø § ù „ ø ¯ ø ® ùˆù „ ø § ù „ ù ‰ ø § ù „ øªø · ø ¨ ùšù ‚ ùšø · ù „ ø¹ù „ ùš ø ¥ ø ´ ø¹ø § ø ±, ø³ùšø ¡ ø ¬ ø ¯ ø § øœ ø ­ ø § ùˆù „ øª ùƒù … ù … ø ± ø © ø § ø³ø ¬ ù „ ù � ùšù ‡ ùˆù … ø § øµø § ø ± ùˆøªùˆø § øµù „ øª ù … ø¹ ø § ù „ ø ¨ ù † ùƒ ùˆù … ø § øªøºùšø ± ø ´ ùš ù ¡- ùƒø ´ ù � ø ­ ø³ø § ø ¨ ù … ù � øµù „ ù ¢- â €¦., ø § ø ¶ øºø · ù † ø¹ù … ùšù ‚ ùˆù … ø § ù „ øªø · ø ¨ ùšù ‚ ùšø ± ø³ù „ ø ± ù … ø² ø § ù „ otp ø¹ù „ ù ‰ ø ± ù ‚ ù … ùš ø § ù „ ù ‚ ø ¯ ùšù … ùˆù ‡ ø ° ø § ø § ù „ ø ± ù ‚ ù … ù … ù „ øºùš ù … ù † ø³ù † øªùšù †!, ø ¨ ù † ùƒ øªø · ø ¨ ùšù ‚ ù ‡ øªø¹ø ¨ ø § ù † øœ ùˆø ¯ ø § ø ¦ ù … ø § ù … ø § ùšø ´ øªøºù „ ùˆ ùšø¹ù … ù „ ùƒø ± ø § ø ´ øœ ù … ø § ø § ù † øµø ­ ù � ùšù ‡ ø § ø ¨ ø ¯, major disappointment ø § ù „ ø ± ø ¬ ø § ø ¡ ø ¥ ø ¶ ø § ù � ø © ø § ù „ ù „ øºø © ø § ù „ ø¹ø ± ø ¨ ùšø © ù � ùš ø § ù „ øªø ­ ø ¯ ùšø « ø § ù „ ù ‚ ø § ø ¯ ù …",1
